Record,sub_basin,date,year,month,Season,time,sample_id ,SiteID,gpsX,gpsY,qual,basin_ac,basin_m2,basin2011_uf_ac,basin2011_uf_perc,basin2011_mca_ac,basin2011_mca_perc,basin2011_d_ac,basin2011_d_perc,basin2011_vw_ac,basin2011_vw_perc,basin2011_o_ac,basin2011_o_perc,uufac_b,umcaac_b,udac_b,uf100w100l,uf_perc_100w100l,d100w100,d_perc_100w100l,mca100w100l,mca_perc_100w100l_OG,o100w100l_OG,o_perc_100w100l,uf500w100l,uf_perc_500w100l,d500w100l,d_perc_500w100l,mca500w100l,mca_perc_500w100l,o500w100l,o_perc_500w100l,uf100w500l,uf_perc_100w500l,d100w500l,d_perc_100w500l,mca100w500l,mca_perc_100w500l,o100w500l,o_perc_100w500l,uf500w500l,uf_perc_500w500l,d500w500l,d_perc_500w500l,mca500w500l,mca_perc_500w500l,o500w500l,o_perc_500w500l,atemp,wtemp,turb,turb2,turb3,turbav,turb_notes,ph,DO,DO_perc,sal,hard,alk,Cl-,TP,NH4_t,NH4_22,NO3_t,NO3_tx10,NO3_22,PO4_t,PO4_22,NO3_IC,TN,Ca,Mg,K,Silicate,Na,SO42-,Fe,con,con_uS,con_ms/cm,ent_w,ent_1/10,ent_notes,coli_1/10,coli_1/100,ecoli_1/10,ecoli_1/100,coli_e-coli notes,fc,fs,fcfs_ratio,tca,weath,testrain,rain7,rain28,rainmonthprior,rainmonth,notes
892,G,4/20/1980,1980,4,Spring,10:30:00,NA,16,42.011602,-73.884619,3,325.339014,1316442.4,88.85331,27.3,74.024171,22.8,123.989307,38.1,23.9,7.3,14.572226,4.479089618,-999,-999,-999,0,0,15442,100,0,0,0,0,0,0,15500,100,0,0,0,0,11229,9.582284422,84565,72.16367283,3561,3.038784827,17830,15.21525793,44678,13.74936143,231898,71.36508835,29821,9.177217138,18549,5.708333077,24,11,-999,-999,-999,-999,-999,7.7,6.2,0.56,-999,154,89,30,-999,-999,-999,0.782,0.782,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,9,840,-999,100,hazy-sunny,0,0.47,-999,5.19,3.47,NA
893,A,4/20/1980,1980,4,Spring,11:05:00,NA,20,42.013732,-73.901553,1,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,5260.1,1490.2,1243.3,7875,49.46918776,8044,50.53081224,0,0,0,0,7875,49.46918776,8044,50.53081224,0,0,0,0,29798,23.59583482,85975,68.0801362,0,0,10512,8.324028982,200384,54.93404099,153876,42.18415887,0,0,10512,2.881800138,24,13,-999,-999,-999,-999,-999,7.8,8.8,0.83,-999,137,89,23,-999,-999,-999,0.364,0.364,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,30,750,0.04,100,hazy-sunny,0,0.47,-999,5.19,3.47,NA
894,A,4/20/1980,1980,4,Spring,11:25:00,NA,21,42.012169,-73.908667,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,5425,1498.8,1318,8464,55.82745202,4765,31.42932524,1932,12.74322274,0,0,8464,55.82745202,4765,31.42932524,1932,12.74322274,0,0,126235,60.88338422,52354,25.25043528,15409,7.431790449,13341,6.434390057,180681,63.64942984,53504,18.84813065,36343,12.80273647,13341,4.699703032,28,13,-999,-999,-999,-999,-999,7.8,9.6,0.91,-999,137,96,23,-999,-999,-999,0.34,0.34,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,30,500,0.06,99,hazy-sunny,0,0.47,-999,5.19,3.47,NA
895,A,4/20/1980,1980,4,Spring,11:35:00,NA,24,42.01713,-73.908667,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,5425,1498.8,1318,15984,100,0,0,0,0,0,0,15996,100,0,0,0,0,0,0,117973,91.31178501,8755,6.776420688,412,0.318890385,2058,1.592903915,229805,75.40127832,36418,11.9491036,34968,11.47334436,3585,1.176273722,26,12,-999,-999,-999,-999,-999,7.7,8,0.74,-999,154,89,23,-999,-999,-999,0.498,0.498,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,9,180,-999,99,hazy-sunny,0,0.47,-999,5.19,3.47,NA
896,F,4/20/1980,1980,4,Spring,10:55:00,NA,18,41.998674,-73.892362,3,1217.125351,4925428.95,302.15016,24.8,310.580517,25.5,468.090688,38.5,74.73973,6.1,61.564256,5.058168902,-999,-999,-999,4857,30.34676664,8726,54.52046236,2422,15.13277101,0,0,4857,30.34676664,8726,54.52046236,2422,15.13277101,0,0,51578,30.18287152,9147,5.352722591,37468,21.92585657,72692,42.53854932,127138,32.26852792,41649,10.57081218,109302,27.74162437,115911,29.41903553,24,14,-999,-999,-999,-999,-999,7.7,10.2,0.98,-999,188,123,46,-999,-999,-999,0.568,0.568,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,9,980,-999,99,hazy-sunny,0,0.47,-999,5.19,3.47,NA
897,F,4/20/1980,1980,4,Spring,10:45:00,NA,17,41.99163,-73.88882,2,1217.125351,4925428.95,302.15016,24.8,310.580517,25.5,468.090688,38.5,74.73973,6.1,61.564256,5.058168902,-999,-999,-999,9667,61.79760915,5944,37.9978265,0,0,32,0.204564342,9733,61.95811318,5944,37.83818193,0,0,32,0.203704883,73568,44.59774853,52586,31.87822429,11678,7.079334865,27127,16.44469232,121159,30.86790588,192565,49.06014654,32825,8.362886871,45959,11.70906071,28,14,-999,-999,-999,-999,-999,7.6,8,0.77,-999,205,144,61,-999,-999,-999,0.68,0.68,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,9,30,-999,99,hazy-sunny,0,0.47,-999,5.19,3.47,NA
898,A,4/20/1980,1980,4,Spring,10:20:00,NA,13,42.010208,-73.872426,1,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,4598.2,1031.4,567,1420,9.220779221,3659,23.75974026,10321,67.01948052,0,0,1420,9.190343667,3710,24.01139085,10321,66.79826548,0,0,23121,16.85290066,26847,19.56878266,36659,26.72075106,50566,36.85756562,74636,19.12061956,116296,29.79328437,111209,28.49007155,88202,22.59602452,21,11,-999,-999,-999,-999,-999,7.6,8.6,0.78,-999,120,82,23,-999,-999,-999,0.347,0.347,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,20,910,0.021978022,100,hazy-sunny,0,0.47,-999,5.19,3.47,NA
899,M,6/15/1980,1980,6,Summer,8:35:00,NA,3,42.01903,-73.820333,3,2866.364358,11599909.2,1637.289641,57.1,723.214518,25.2,187.192408,6.5,177.481109,6.2,141.186682,4.925636254,-999,-999,-999,2676,16.84608121,6277,39.51526597,3046,19.17532263,3886,24.46333019,2676,16.84608121,6277,39.51526597,3046,19.17532263,3886,24.46333019,105045,41.28413325,36032,14.16107277,72162,28.36066089,41205,16.19413309,201731,51.27806897,36032,9.158985882,112370,28.56336711,43273,10.99957804,18,12,-999,-999,-999,-999,-999,7.6,8.4,0.78,-999,137,89,15,-999,-999,-999,0.24,0.24,-999,0.16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,90,290,0.310344828,99,light rain to sunny,0,0.06,-999,0.73,0.77,NA
900,M,6/15/1980,1980,6,Summer,9:05:00,NA,6,41.993207,-73.842887,2,2866.364358,11599909.2,1637.289641,57.1,723.214518,25.2,187.192408,6.5,177.481109,6.2,141.186682,4.925636254,-999,-999,-999,0,0,7976,74.54902327,1741,16.27254884,982,9.17842789,0,0,7976,74.54902327,1741,16.27254884,982,9.17842789,2268,2.243833909,17284,17.09983478,52759,52.19684003,28766,28.45949128,2268,1.758098649,27979,21.6886429,87184,67.58292443,11572,8.970334023,16,14,-999,-999,-999,-999,-999,7.6,8,0.77,-999,120,102,15,-999,-999,-999,0.28,0.28,-999,0.32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,130,660,0.196969697,500,light rain to sunny,0,0.06,-999,0.73,0.77,NA
901,A,6/15/1980,1980,6,Summer,8:50:00,NA,2,41.971497,-73.820126,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,201.4,95.5,28.8,5866,37.23262456,7739,49.120914,2150,13.64646144,0,0,5866,37.09371443,7739,48.93765018,2209,13.96863539,0,0,75871,40.04718824,58324,30.78530936,54445,28.73784665,814,0.429655748,168145,42.77943575,88281,22.46044406,126823,32.26629623,9802,2.493823957,16,15,-999,-999,-999,-999,-999,7.3,7.4,0.73,-999,86,48,15,-999,-999,-999,0.21,0.21,-999,0.27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,190,530,0.358490566,400,light rain to sunny,0,0.06,-999,0.73,0.77,NA
902,L,6/15/1980,1980,6,Summer,9:10:00,NA,7,41.993342,-73.846064,3,727.642981,2944492.7,410.28676,56.4,166.346843,22.9,42.23206,5.8,98.8,13.6,9.977318,1.371183157,3724.5,726.1,377.7,52,0.320967841,5815,35.89284612,5349,33.01648046,4985,30.76970557,52,0.320967841,5815,35.89284612,5349,33.01648046,4985,30.76970557,39622,14.09905133,33488,11.91633514,84798,30.17443226,123118,43.81018126,45468,14.46537479,39822,12.66913334,102686,32.66894246,126347,40.19654941,19,14,-999,-999,-999,-999,-999,7.6,8.6,0.83,-999,137,96,19,-999,-999,-999,0.28,0.28,-999,1.86,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,-999,660,-999,1300,light rain to sunny,0,0.06,-999,0.73,0.77,NA
903,A,6/15/1980,1980,6,Summer,9:15:00,NA,8,42.001094,-73.85626,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,4465.9,943.3,550.6,0,0,3797,23.62199826,8606,53.53987806,3671,22.83812368,0,0,3797,23.62199826,8606,53.53987806,3671,22.83812368,37433,15.46396437,3987,1.64707146,91771,37.91156131,108875,44.97740286,93686,23.98318622,22375,5.727897356,160210,41.01302505,114361,29.27589138,19,15,-999,-999,-999,-999,-999,7.5,7.6,0.75,-999,137,89,23,-999,-999,-999,0.45,0.45,-999,0.37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,1500,660,2.272727273,1800,light rain to sunny,0,0.06,-999,0.73,0.77,NA
904,I,6/15/1980,1980,6,Summer,9:20:00,NA,9,42.008946,-73.857941,3,248.613651,1006048.5,132.257385,53.2,88.079706,35.4,16.362268,6.6,8.377252,3.4,3.53704,1.422705465,4465.9,943.3,550.6,0,0,12270,78.52297453,3356,21.47702547,0,0,0,0,12270,78.52297453,3356,21.47702547,0,0,8994,9.561676749,15559,16.54104164,57680,61.32060428,11830,12.57667733,8994,3.843606169,59781,25.54754507,153394,65.5532716,11830,5.055577161,19,15,-999,-999,-999,-999,-999,7.5,9.6,0.94,-999,137,96,23,-999,-999,-999,0.65,0.65,-999,0.32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,2001,1600,-999,3800,light rain to sunny,0,0.06,-999,0.73,0.77,NA
905,A,6/15/1980,1980,6,Summer,9:55:00,NA,15,42.003618,-73.880006,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,4598.2,1031.4,567,1978,12.60354276,10275,65.47088059,0,0,3441,21.92557665,2031,12.8976948,10275,65.25052391,0,0,3441,21.85178129,13693,9.627702584,60496,42.53541923,11146,7.836878186,56890,40,67650,17.60421356,178513,46.45352514,75266,19.5860863,62854,16.35617501,21,17,-999,-999,-999,-999,-999,7.6,7.4,0.76,-999,137,96,19,-999,-999,-999,0.66,0.66,-999,0.13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,60,1000,0.06,100,light rain to sunny,0,0.06,-999,0.73,0.77,NA
906,G,6/15/1980,1980,6,Summer,9:45:00,NA,16,42.011602,-73.884619,3,325.339014,1316442.4,88.85331,27.3,74.024171,22.8,123.989307,38.1,23.9,7.3,14.572226,4.479089618,-999,-999,-999,0,0,15442,100,0,0,0,0,0,0,15500,100,0,0,0,0,11229,9.582284422,84565,72.16367283,3561,3.038784827,17830,15.21525793,44678,13.74936143,231898,71.36508835,29821,9.177217138,18549,5.708333077,17,17,-999,-999,-999,-999,-999,7.8,10,1.03,-999,137,82,23,-999,-999,-999,0.34,0.34,-999,0.54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,20,730,0.02739726,101,light rain to sunny,0,0.06,-999,0.73,0.77,NA
907,A,6/15/1980,1980,6,Summer,10:40:00,NA,20,42.013732,-73.901553,1,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,5260.1,1490.2,1243.3,7875,49.46918776,8044,50.53081224,0,0,0,0,7875,49.46918776,8044,50.53081224,0,0,0,0,29798,23.59583482,85975,68.0801362,0,0,10512,8.324028982,200384,54.93404099,153876,42.18415887,0,0,10512,2.881800138,17,22,-999,-999,-999,-999,-999,7.6,7.8,0.89,-999,137,96,23,-999,-999,-999,0.54,0.54,-999,0.36,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,100,1500,0.066666667,100,light rain to sunny,0,0.06,-999,0.73,0.77,NA
908,A,6/15/1980,1980,6,Summer,10:50:00,NA,21,42.012169,-73.908667,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,5425,1498.8,1318,8464,55.82745202,4765,31.42932524,1932,12.74322274,0,0,8464,55.82745202,4765,31.42932524,1932,12.74322274,0,0,126235,60.88338422,52354,25.25043528,15409,7.431790449,13341,6.434390057,180681,63.64942984,53504,18.84813065,36343,12.80273647,13341,4.699703032,22,16,-999,-999,-999,-999,-999,7.6,7.8,0.78,-999,137,96,23,-999,-999,-999,0.75,0.75,-999,2.01,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,100,2001,-999,300,light rain to sunny,0,0.06,-999,0.73,0.77,NA
909,A,6/15/1980,1980,6,Summer,11:00:00,NA,24,42.01713,-73.908667,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,5425,1498.8,1318,15984,100,0,0,0,0,0,0,15996,100,0,0,0,0,0,0,117973,91.31178501,8755,6.776420688,412,0.318890385,2058,1.592903915,229805,75.40127832,36418,11.9491036,34968,11.47334436,3585,1.176273722,24,18,-999,-999,-999,-999,-999,7.7,8,0.84,-999,137,102,23,-999,-999,-999,1.07,1.07,-999,0.45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,10,10,1,100,light rain to sunny,0,0.06,-999,0.73,0.77,NA
910,F,6/15/1980,1980,6,Summer,10:25:00,NA,18,41.998674,-73.892362,3,1217.125351,4925428.95,302.15016,24.8,310.580517,25.5,468.090688,38.5,74.73973,6.1,61.564256,5.058168902,-999,-999,-999,4857,30.34676664,8726,54.52046236,2422,15.13277101,0,0,4857,30.34676664,8726,54.52046236,2422,15.13277101,0,0,51578,30.18287152,9147,5.352722591,37468,21.92585657,72692,42.53854932,127138,32.26852792,41649,10.57081218,109302,27.74162437,115911,29.41903553,17,22,-999,-999,-999,-999,-999,7.8,6.8,0.77,-999,188,144,53,-999,-999,-999,1.27,1.27,-999,1.32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,490,1300,0.376923077,201,light rain to sunny,0,0.06,-999,0.73,0.77,NA
911,A,6/15/1980,1980,6,Summer,10:15:00,NA,-999,,,-999,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,16,-999,-999,-999,-999,-999,7.5,6,0.6,-999,205,150,53,-999,-999,-999,1.45,1.45,-999,1.37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,300,1000,0.3,401,light rain to sunny,0,0.06,-999,0.73,0.77,NA
912,A,6/15/1980,1980,6,Summer,9:30:00,NA,13,42.010208,-73.872426,1,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,4598.2,1031.4,567,1420,9.220779221,3659,23.75974026,10321,67.01948052,0,0,1420,9.190343667,3710,24.01139085,10321,66.79826548,0,0,23121,16.85290066,26847,19.56878266,36659,26.72075106,50566,36.85756562,74636,19.12061956,116296,29.79328437,111209,28.49007155,88202,22.59602452,17,18,-999,-999,-999,-999,-999,7.5,8.8,0.93,-999,137,96,19,-999,-999,-999,0.6,0.6,-999,2.37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,80,870,0.091954023,100,light rain to sunny,0,0.06,-999,0.73,0.77,NA
913,M,7/20/1980,1980,7,Summer,9:50:00,NA,3,42.01903,-73.820333,3,2866.364358,11599909.2,1637.289641,57.1,723.214518,25.2,187.192408,6.5,177.481109,6.2,141.186682,4.925636254,-999,-999,-999,2676,16.84608121,6277,39.51526597,3046,19.17532263,3886,24.46333019,2676,16.84608121,6277,39.51526597,3046,19.17532263,3886,24.46333019,105045,41.28413325,36032,14.16107277,72162,28.36066089,41205,16.19413309,201731,51.27806897,36032,9.158985882,112370,28.56336711,43273,10.99957804,30,17,-999,-999,-999,-999,-999,7.8,10,1.03,-999,120,96,15,-999,-999,-999,0.73,0.73,-999,0.32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,100,440,0.227272727,701,dazy-sunny,0,0.02,-999,0.28,0.98,NA
914,M,7/20/1980,1980,7,Summer,9:45:00,NA,6,41.993207,-73.842887,2,2866.364358,11599909.2,1637.289641,57.1,723.214518,25.2,187.192408,6.5,177.481109,6.2,141.186682,4.925636254,-999,-999,-999,0,0,7976,74.54902327,1741,16.27254884,982,9.17842789,0,0,7976,74.54902327,1741,16.27254884,982,9.17842789,2268,2.243833909,17284,17.09983478,52759,52.19684003,28766,28.45949128,2268,1.758098649,27979,21.6886429,87184,67.58292443,11572,8.970334023,29,19,-999,-999,-999,-999,-999,7.7,9.2,0.78,-999,137,123,23,-999,-999,-999,0.62,0.62,-999,0.16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,1400,2001,-999,2201,dazy-sunny,0,0.02,-999,0.28,0.98,NA
915,A,7/20/1980,1980,7,Summer,9:10:00,NA,2,41.971497,-73.820126,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,201.4,95.5,28.8,5866,37.23262456,7739,49.120914,2150,13.64646144,0,0,5866,37.09371443,7739,48.93765018,2209,13.96863539,0,0,75871,40.04718824,58324,30.78530936,54445,28.73784665,814,0.429655748,168145,42.77943575,88281,22.46044406,126823,32.26629623,9802,2.493823957,29,20,-999,-999,-999,-999,-999,7.7,6,0.65,-999,103,75,23,-999,-999,-999,0.52,0.52,-999,0.13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,1600,250,6.4,2300,dazy-sunny,0,0.02,-999,0.28,0.98,NA
916,L,7/20/1980,1980,7,Summer,10:00:00,NA,7,41.993342,-73.846064,3,727.642981,2944492.7,410.28676,56.4,166.346843,22.9,42.23206,5.8,98.8,13.6,9.977318,1.371183157,3724.5,726.1,377.7,52,0.320967841,5815,35.89284612,5349,33.01648046,4985,30.76970557,52,0.320967841,5815,35.89284612,5349,33.01648046,4985,30.76970557,39622,14.09905133,33488,11.91633514,84798,30.17443226,123118,43.81018126,45468,14.46537479,39822,12.66913334,102686,32.66894246,126347,40.19654941,34,26,-999,-999,-999,-999,-999,7.8,10,1.22,-999,154,110,23,-999,-999,-999,0.52,0.52,-999,0.22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,1300,270,4.814814815,2500,dazy-sunny,0,0.02,-999,0.28,0.98,NA
917,A,7/20/1980,1980,7,Summer,10:15:00,NA,8,42.001094,-73.85626,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,4465.9,943.3,550.6,0,0,3797,23.62199826,8606,53.53987806,3671,22.83812368,0,0,3797,23.62199826,8606,53.53987806,3671,22.83812368,37433,15.46396437,3987,1.64707146,91771,37.91156131,108875,44.97740286,93686,23.98318622,22375,5.727897356,160210,41.01302505,114361,29.27589138,32,23,-999,-999,-999,-999,-999,7.7,8.4,0.97,-999,171,102,23,-999,-999,-999,0.51,0.51,-999,0.19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,1000,650,1.538461538,1100,dazy-sunny,0,0.02,-999,0.28,0.98,NA
918,I,7/20/1980,1980,7,Summer,10:25:00,NA,9,42.008946,-73.857941,3,248.613651,1006048.5,132.257385,53.2,88.079706,35.4,16.362268,6.6,8.377252,3.4,3.53704,1.422705465,4465.9,943.3,550.6,0,0,12270,78.52297453,3356,21.47702547,0,0,0,0,12270,78.52297453,3356,21.47702547,0,0,8994,9.561676749,15559,16.54104164,57680,61.32060428,11830,12.57667733,8994,3.843606169,59781,25.54754507,153394,65.5532716,11830,5.055577161,39,24,-999,-999,-999,-999,-999,8,8.4,0.99,-999,154,123,23,-999,-999,-999,0.63,0.63,-999,0.19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,2001,2001,-999,3301,dazy-sunny,0,0.02,-999,0.28,0.98,NA
919,A,7/20/1980,1980,7,Summer,11:00:00,NA,15,42.003618,-73.880006,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,4598.2,1031.4,567,1978,12.60354276,10275,65.47088059,0,0,3441,21.92557665,2031,12.8976948,10275,65.25052391,0,0,3441,21.85178129,13693,9.627702584,60496,42.53541923,11146,7.836878186,56890,40,67650,17.60421356,178513,46.45352514,75266,19.5860863,62854,16.35617501,34,24,-999,-999,-999,-999,-999,7.5,8.2,0.96,-999,171,102,23,-999,-999,-999,0.69,0.69,-999,0.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,360,260,1.384615385,901,dazy-sunny,0,0.02,-999,0.28,0.98,NA
920,G,7/20/1980,1980,7,Summer,10:50:00,NA,16,42.011602,-73.884619,3,325.339014,1316442.4,88.85331,27.3,74.024171,22.8,123.989307,38.1,23.9,7.3,14.572226,4.479089618,-999,-999,-999,0,0,15442,100,0,0,0,0,0,0,15500,100,0,0,0,0,11229,9.582284422,84565,72.16367283,3561,3.038784827,17830,15.21525793,44678,13.74936143,231898,71.36508835,29821,9.177217138,18549,5.708333077,29,25,-999,-999,-999,-999,-999,7.7,11.6,1.38,-999,154,68,38,-999,-999,-999,0.77,0.77,-999,0.27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,20,40,0.5,99,dazy-sunny,0,0.02,-999,0.28,0.98,NA
921,A,7/20/1980,1980,7,Summer,11:55:00,NA,20,42.013732,-73.901553,1,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,5260.1,1490.2,1243.3,7875,49.46918776,8044,50.53081224,0,0,0,0,7875,49.46918776,8044,50.53081224,0,0,0,0,29798,23.59583482,85975,68.0801362,0,0,10512,8.324028982,200384,54.93404099,153876,42.18415887,0,0,10512,2.881800138,35,24,-999,-999,-999,-999,-999,7.7,8.4,0.75,-999,137,102,30,-999,-999,-999,0.95,0.95,-999,0.51,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,300,520,0.576923077,601,dazy-sunny,0,0.02,-999,0.28,0.98,NA
922,A,7/20/1980,1980,7,Summer,12:10:00,NA,21,42.012169,-73.908667,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,5425,1498.8,1318,8464,55.82745202,4765,31.42932524,1932,12.74322274,0,0,8464,55.82745202,4765,31.42932524,1932,12.74322274,0,0,126235,60.88338422,52354,25.25043528,15409,7.431790449,13341,6.434390057,180681,63.64942984,53504,18.84813065,36343,12.80273647,13341,4.699703032,35,21,-999,-999,-999,-999,-999,8,9.4,1.04,-999,137,110,30,-999,-999,-999,0.51,0.51,-999,0.32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,80,570,0.140350877,300,dazy-sunny,0,0.02,-999,0.28,0.98,NA
923,A,7/20/1980,1980,7,Summer,12:30:00,NA,24,42.01713,-73.908667,3,3805.241245,15399098.1,1548.132027,40.7,1155.73523,30.4,648.373518,17,307.392982,8.1,145.607488,3.826498207,5425,1498.8,1318,15984,100,0,0,0,0,0,0,15996,100,0,0,0,0,0,0,117973,91.31178501,8755,6.776420688,412,0.318890385,2058,1.592903915,229805,75.40127832,36418,11.9491036,34968,11.47334436,3585,1.176273722,32,24,-999,-999,-999,-999,-999,7.8,8.8,1.04,-999,171,102,30,-999,-999,-999,0.52,0.52,-999,0.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,-999,-999,-999,-999,NA,9,10,-999,100,dazy-sunny,0,0.02,-999,0.28,0.98,NA
